title,link,authors,publication,article_year
Conditional dependence structure between oil prices and international stock markets: Implication for portfolio management and hedging effectiveness,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:l7t_Zn2s7bgC,"W Hamma, B Salhi, A Ghorbel, A Jarboui","International Journal of Energy Sector Management, 2019",2019
The Bank's Regional Director's Emotional Bias and the Bank's Performance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:eq2jaN3J8jMC,"Y Souissi, MA Azouzi, A Jarboui","International Journal of Service Science, Management, Engineering, and …, 2018",2018
Does CEO emotional bias affect performance?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:1qzjygNMrQYC,"Y Souissi, A Jarboui","Cogent Economics & Finance 6 (1), 1453452, 2018",2018
CEO’s Emotional commitment level and its firm capital structure choice: Decision tree analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:j3f4tGmQtD8C,"AM Ali, J Anis","Asian Journal of Economics and Empirical Research 5 (1), 65-78, 2018",2018
Institutional investors’ role in diversifying orientation decision across Tunisian companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:JQOojiI6XY0C,"M Gharbi, A Jarboui","Cogent Economics & Finance 5 (1), 1244873, 2017",2017
"Cognitive governance, cognitive mapping and cognitive conflicts: Structural analysis with the MICMAC method",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:u-x6o8ySG0sC,"G Nassreddine, J Anis","Cogent Economics & Finance 2 (1), 922893, 2014",2014
Explaining deliberate IPO price discount evidence from the Tunisian stock market,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:UHK10RUVsp4C,"A Jeribi, A Jarboui","International Journal of Business and Emerging Markets 6 (2), 121-138, 2014",2014
Why CEO emotional biases affect firm assets specificity choice bayesian network method: The evidence from Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:vV6vV6tmYwMC,"AM Ali, J Anis","Asian Journal of Empirical Research 3 (3), 329-350, 2013",2013
"Corporate governance, mandatory adoption of IAS/IFRS and earnings management by French IPO companies",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:5ugPr518TE4C,"D Chiraz, J Anis","International Journal of Management and Strategy 3 (5), 2012",2012
L’impact des facteurs socio-économiques sur le financement des micro-projets par la Banque Tunisienne de Solidarité: cas de la Tunisie,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:1yQoGdGgb4wC,"H Zidani, A Jarboui","Revue Libanaise de Gestion et d'Économie 4 (6), 158-181, 2011",2011
The impact of audit characteristics on corporate tax avoidance: the moderating role of gender diversity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&pagesize=100&citation_for_view=TSXET9gAAAAJ:L7CI7m0gUJcC,"R Riguen, B Salhi, A Jarboui","Scientific Annals of Economics and Business 68 (1), 97-114, 2021",2021
"Shareholder activism, earnings management and Market performance consequences: French case",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:0KyAp5RtaNEC,"SS Bouaziz, IBA Fakhfakh, A Jarboui","International Journal of Law and Management, 2020",2020
"Audit certification, earnings management and risk governance: a moderated-mediation analysis",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:rO6llkc54NcC,"I Fakhfakh, A Jarboui","Journal of Financial Reporting and Accounting, 2020",2020
Copula model dependency between oil prices and stock markets: evidence from Tunisia and Egypt,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:2P1L_qKh6hAC,"W Hamma, A Ghorbel, A Jarboui","American Journal of Finance and Accounting 5 (2), 111-150, 2018",2018
Social entrepreneurship determinants: an empirical study related to Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:VL0QpB8kHFEC,"IB Chikha, A Jarboui","International Journal of Social Entrepreneurship and Innovation 4 (2), 95-113, 2016",2016
The role of board independence on R&D investment’choice decided by committed managers: The cognitive management of executives’ discretion,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:V3AGJWp-ZtQC,"F Hamza, A Jarboui","Accounting 2 (1), 11-30, 2016",2016
"Influence of venture capital, retained ownership and board structure on initial public offering firms-case of France",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:35N4QoGY0k4C,"D Chiraz, A Jarboui","International Journal of Business Excellence 10 (1), 55-77, 2016",2016
Cognitive Approach of Corporate Governance A Visualization Test of Mental models with Cognitive Mapping Technique.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:tOudhMTPpwUC,"N Garoui, A Jarboui","Romanian Economic Journal 15 (43), 2012",2012
Blockchain technology awareness on social media: Insights from twitter analytics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:Dip1O2bNi0gC,"E Mnif, K Mouakhar, A Jarboui","The Journal of High Technology Management Research 32 (2), 100416, 2021",2021
Exploring the impact of socio-demographic characteristics on financial inclusion: Empirical evidence from Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:Ug5p-4gJ2f0C,"M Amari, J Anis","International Journal of Social Economics, 2021",2021
A Comparison of Corporate Governance and Tax Avoidance of UK and Japanese Firms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:zLWjf1WUPmwC,"B Salhi, J Al Jabr, A Jarboui","Comparative Economic Research. Central and Eastern Europe 23 (3), 111-132, 2020",2020
The determinants of women's entrepreneurship development: an empirical study in Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:b0M2c_1WBrUC,"S Morched, A Jarboui","International Journal of Productivity and Quality Management 28 (2), 160-182, 2019",2019
"Book‐Tax Differences, Corporate Governance Effectiveness and Audit Quality: An Interactive Effects",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:wbdj-CoPYUoC,"R Riguen, M Kachouri, A Jarboui","Journal of Corporate Accounting & Finance 29 (4), 20-36, 2018",2018
Corporate social responsibility and earnings management within the managerial psychological context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:uWQEDVKXjbEC,"S Hamza, A Jarboui","International Journal of Auditing Technology 3 (4), 269-281, 2017",2017
CEO emotional intelligence and firm dividend policy: decision tree analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:pqnbT2bcN3wC,"MA Azouzi, A Jarboui","International Journal of Monetary Economics and Finance 10 (1), 24-46, 2017",2017
"CEO’s commitment bias, ownership concentration, and innovation decision: Behavioral management of CEO’s discretion",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:bEWYMUwI8FkC,"H Fadhila, A Mohamed Ali, J Anis","Cogent Economics & Finance 2 (1), 948123, 2014",2014
Voluntary and Involuntary Underpricing in IPOs.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:PR6Y55bgFSsC,"A Jeribi, MM Jeribi, A Jarboui","Global Business & Management Research 6 (2), 2014",2014
Mechanisms of the governance in microfinance and the rate of reimbursement: Empirical application to the Tunisian case,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:Zph67rFs4hoC,"Z Mighri, A Jarboui","African Journal of Science and Research,(Afr. j. sci. res) 2 (6), 27-36, 2013",2013
Social entrepreneurship and motivation to start up a business,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:d1gkVwhDpl0C,"N Yangui, A Jarboui","International Journal of Social Entrepreneurship and Innovation 2 (6), 525-545, 2013",2013
Cognitive mapping: testing application of causal algebra,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:YsMSGLbcyi4C,"N Garoui, A Jarboui","Scientific Research Publishing, 2012",2012
Investigating the effect of the directors’ board characteristics on financial performance through innovation activities,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:Wp0gIr-vW9MC,"J Chouaibi, A Jarboui","International Journal of Behavioural Accounting and Finance 3 (1-2), 65-87, 2012",2012
"B., dan Jaoboui, Anis.(2013).“Detection of Fraud in Financial Statement: French Companies asS a Case Study”",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:fEOibwPWpKIC,"I Amara, A Amar","International Journal of Academic Research in Business and Social Sciences 3 (5), 0",
Users’ perception toward Bitcoin Green with big data analytics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:ClCfbGk0d_YC,"E Mnif, I Lacombe, A Jarboui","Society and Business Review, 2021",2021
"Understanding the link between government cashless policy, digital financial services and socio-demographic characteristics in the MENA countries",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:S16KYo8Pm5AC,"A Mouna, A Jarboui","International Journal of Sociology and Social Policy, 2021",2021
CSR: A Moral Obligation or a Strategic Behavior?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:vbGhcppDl1QC,"S Hamza, A Jarboui","Corporate Social Responsibility, 2020",2020
Does domestic institutional ownership increase return volatility? The French context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:tKAzc9rXhukC,"M Aloui, A Jarboui","International Journal of Law and Management, 2019",2019
Exploring the relationship between CSR performance and financial constraints: empirical evidence from European firms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:t6usbXjVLHcC,"M Samet, K Mouakhar, A Jarboui","Review of Social Economy 76 (4), 480-508, 2018",2018
Supporting rural entrepreneurship: Role and importance of rural entrepreneurship in Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:MXK_kJrjxJIC,"M Salim, J Anis","International Journal of Management and Development Studies 7 (3), 35-45, 2018",2018
Does Managerial Emotional Biases Affect Debt Maturity Preference? Bayesian Network Method: Evidence from Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:foquWX3nUaYC,"MA Azouzi, A Jarboui","Financial Risk and Management Reviews 2 (1), 1-25, 2016",2016
Financial Performance Indicators of Tunisian Companies: Decision Tree Analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:7T2F9Uy0os0C,"F Ezzi, MA Azouzi, A Jarboui","Researchers World 7 (1), 99, 2016",2016
Le rôle cognitif des actionnaires et ses conséquences sur l'innovation technologique: le cas des dirigeants industriels et banques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:1sJd4Hv_s6UC,"A Jarboui, J Chouaibi","La Revue des Sciences de Gestion, 79-88, 2014",2014
Determinants of the performance of refunding in microfinance: Empirical application for the case of Enda-Interarabe of Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:yD5IFk8b50cC,"M Zouhayer, J Anis","Management and Administrative Sciences Review 3 (3), 355-377, 2014",2014
CEO’s Commitment Bias and its Firm R&D Level Bayesian Network Method: Evidence Form Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:WbkHhVStYXYC,"AMA Fadhila, H Jarboui Anis","Global Journal of Management And Business Research 13 (11), 2013",2013
Does corporate governance affect accounting conservatism? Empirical evidence in the French context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:4DMP91E08xMC,A Jarboui,"International Journal of Accounting and Economics Studies 1 (3), 100-110, 2013",2013
CEO Emotional Bias and Capital Structure Choice Bayesian Network Method,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:RHpTSmoSYBkC,"AM Ali, J Anis","Researchers World 3 (2), 14, 2012",2012
"ICT development, governance quality and the environmental performance: avoidable thresholds from the lower and lower-middle-income countries",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:5qfkUJPXOUwC,"M Amari, K Mouakhar, A Jarboui","Management of Environmental Quality: An International Journal, 2021",2021
Resilience of Islamic cryptocurrency markets to Covid-19 shocks and the Federal Reserve policy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:0N-VGjzr574C,"E Mnif, A Jarboui","Asian Journal of Accounting Research, 2021",2021
"Dividend policy, earnings management and the moderating effect of corporate governance in the French context",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:FPJr55Dyh1AC,"OB Salah, A Jarboui","Journal of Financial Economic Policy, 2021",2021
"ISLAMIC, GREEN, AND CONVENTIONAL CRYPTOCURRENCY MARKET EFFICIENCY DURING THE COVID-19 PANDEMIC",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:oNZyr7d5Mn4C,"E Mnif, A Jarboui","Journal of Islamic Monetary Economics and Finance 7, 167-184, 2021",2021
"The Performance of Tunisian International New Ventures: Entrepreneurial Orientation, Market Orientation and Marketing Capabilities.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:MLfJN-KU85MC,"I Aydi, A Jarboui","Journal of Applied Business & Economics 22 (12), 2020",2020
An empirical investigation of factors influencing the environmental reporting quality: evidence from France,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:EYYDruWGBe4C,"M Moalla, B Salhi, A Jarboui","Social Responsibility Journal, 2020",2020
Impact of COVID19 on the Islamic cryptocurrencies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:ILKRHgRFtOwC,"E Mnif, A Jarboui","European Journal of Islamic Finance, 2421-2172, 2020",2020
"Market risk, corporate governance, and the regulation during the recent financial crisis: The French context",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:L8Ckcad2t8MC,"M Aloui, B Salhi, A Jarboui","International Journal of Managerial Finance, 2019",2019
Does female entrepreneurship add in economic growth? Evidence from twenty-five countries,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:JoZmwDi-zQgC,"S Morched, A Jarboui","Journal of Academic Finance 9 (2), 20-35, 2018",2018
FINANCIAL LITERACY AND INFORMATION PERCEPTION: AN EMPIRICAL ANALYSIS FROM THE TUNISIAN CONTEXT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:-f6ydRqryjwC,"M Amari, A Jarboui","International Journal of Information, Business and Management 10 (4), 276-288, 2018",2018
Influence of personal traits on social entrepreneurship intention: an empirical study related to Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:3s1wT3WcHBgC,"IB Chikha, A Jarboui","International Journal of Social Entrepreneurship and Innovation 5 (2), 148-165, 2018",2018
Does CEO Emotional Intelligence Affect the Performance of the Company's Research and Development,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:YFjsv_pBGBYC,"MA Azouzi, F Ezzi, A Jarboui","Applied Finance Letters 5 (1), 38-51, 2016",2016
Le changement du comportement des consommateurs pendant et après la crise économique/[The changes of consumers' behavior during and after the economic crisis],https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:f2IySw72cVMC,"IF Dalhoum, A Jarboui","International Journal of Innovation and Applied Studies 16 (3), 591, 2016",2016
The minimum price required by investors in IPOs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:P5F9QuxV20EC,"A Jeribi, A Jarboui","Decision Science Letters 4 (1), 63-76, 2015",2015
The role of the ex ante uncertainty in the pre-listing IPO process: evidence from the Tunisian stock market,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:hqOjcs7Dif8C,"A Jeribi, A Jarboui","International Journal of Economics and Business Research 10 (1), 46-65, 2015",2015
Selection of projects of future contractors by the Tunisians organizations of accompaniment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:2osOgNQ5qMEC,"M Zouhayer, J Basma, J Anis","Global Advanced Research Journal of Management and Business Studies 3 (11 …, 2014",2014
CEO Emotional Intelligence and Firms’ Financial Policies. Bayesian Network Method,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:LkGwnXOMwfcC,"AM Ali, A Jarboui","Contemporary Economics 8 (1), 5-24, 2014",2014
Behavioral finance and the lack of reimbursement: empirical application in the case of Tunisian institutions of microfinance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:qUcmZB5y_30C,"Z Mighri, A Jarboui","Indian Journal of Management Science 4 (1), 19, 2014",2014
The Factors behind the repayment failure of the AMC microborrowers in Tunisia: a test across the cognitive approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:Se3iqnhoufwC,"M Zouhayer, J Anis","Management and Administrative Sciences Review 3 (5), 660-682, 2014",2014
Financial literacy and decision making: An overview from Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:EUQCXRtRnyEC,"A Mouna, J Anis","International Journal of Information, Business and Management 5 (4), 62, 2013",2013
Entrepreneurship Intentions of Sfax University Students,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:_axFR9aDTf0C,"S Morched, AH Brahim, A Jarboui","Journal Of Business And Entrepreneurship 10 (1), 15-25, 2021",2021
Entrepreneurship in the Coronavirus Era: How Has the COVID-19 Crisis Affected Entrepreneurship?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:PVjk1bu6vJQC,"S Morched, A Jarboui","Journal of Business And Entrepreneurship 9 (2), 68-81, 2021",2021
Has female entrepreneurship been a formidable engine of economic and social development in Tunisia?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:edDO8Oi4QzsC,"M Salim, J Anis","Journal of Global Entrepreneurship Research, 1-15, 2021",2021
CSR or social impression management? Tone management in CSR reports,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:i2xiXl-TujoC,"S Hamza, A Jarboui","Journal of Financial Reporting and Accounting, 2021",2021
Does Entrepreneurship Dictate the Profitability Growth of Firms?(Evidence from France),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:WZBGuue-350C,"S Morched, A Jarboui","Journal of Business And Entrepreneurship 9 (1), 78-94, 2021",2021
Cryptocurrency bubble risk and the FOMC announcements during COVID-19 black swan event,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:M7yex6snE4oC,"A Jarboui, E Mnif","Journal of Investment Compliance, 2021",2021
"Exploring the nexus between CEO psychological biases, corporate social responsibility and corporate governance: evidence from the European real estate companies",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:86PQX7AUzd4C,"A Kouaib, A Bouzouitina, A Jarboui","International Journal of Managerial and Financial Accounting 13 (2), 183-208, 2021",2021
"Exploring the relationship between managerial emotional intelligence, R&D and CSR performance: A mediated moderation analysis",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:BwyfMAYsbu0C,"F Ezzi, A Jarboui, R Zouari-Hadiji","The Journal of High Technology Management Research 31 (2), 100387, 2020",2020
Influence of entrepreneurial competencies and motivations on social entrepreneurship intention: an empirical study related to Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:kz9GbA2Ns4gC,"IB Chikha, A Jarboui","International Journal of Social Entrepreneurship and Innovation 5 (3), 183-196, 2020",2020
The contribution of behavioral finance in the decision of the microcredit granting: empirical application to the Tunisian AMC case,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:70eg2SAEIzsC,"Z Mighri, BH Tarek, H Kheireddine, A Jarboui","International Journal of Information, Business and Management 10 (3), 197-226, 2018",2018
Managerial Optimism Level and Investment Decision: Decision Tree Analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:Fu2w8maKXqMC,"MA Azouzi, A Jarboui","Int'l J. Soc. Sci. Stud. 6, 107, 2018",2018
"La performance des nouvelles entreprises internationales tunisiennes: orientation entrepreneuriale, orientation marché et capacités en marketing",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:5Ul4iDaHHb8C,"I Aydi, A Jarboui","Innovations, 199-222, 2018",2018
Influence of environment on social entrepreneurship intention: an empirical study related to Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:bFI3QPDXJZMC,"IB Chikha, A Jarboui","International Journal of Social Entrepreneurship and Innovation 5 (2), 106-123, 2018",2018
External audit quality and transparency of financial communication: the impact of institutional ownership of listed Tunisian firms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:e5wmG9Sq2KIC,"L GHARSELLAOUI, A JARBOUI","Journal of Academic Finance 8 (74), 2017",2017
Effect of Board’s Skills on Stakeholder Value,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:tS2w5q8j5-wC,"I Chaabouni, A Jarboui","Asian Journal of Empirical Research 6 (4), 84-100, 2016",2016
Bank CEO emotional bias and incentive systems: structural equations model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:UxriW0iASnsC,"Y Souissi, MA Azouzi, A Jarboui","EuroMed Journal of Management 1 (4), 296-316, 2016",2016
Lines of credit and relationship lending in small firm finance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:_B80troHkn4C,"S Loukil, A Jarboui","International Journal of Behavioural Accounting and Finance 5 (3-4), 314-333, 2015",2015
Contribution of Social Disclosure and Organizational Culture to Create Financial Value of Tunisian Companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:geHnlv5EZngC,"D Rahma, J Anis","Growth 2 (1), 10-19, 2015",2015
Mental models of governance actors with respect to the environmental information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:0EnyYjriUFMC,"G Nassreddine, A Jarboui","Environmental economics, 38-47, 2015",2015
