title,link,authors,publication,article_year
Analysis of the acquisition process for keystroke dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:XiVPGOgt02cC,"R Giot, A Ninassi, M El-Abed, C Rosenberger","2012 BIOSIG-Proceedings of the International Conference of Biometrics …, 2012",2012
Performance evaluation of biometric template update,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:Y0pCki6q_DkC,"R Giot, C Rosenberger, B Dorizzi","arXiv preprint arXiv:1203.1502, 2012",2012
Study on color spaces for single image enrolment face authentication,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:zA6iFVUQeVQC,"B Hemery, JJ Schwartzmann, C Rosenberger","2010 20th International Conference on Pattern Recognition, 1249-1252, 2010",2010
Fast learning for multibiometrics systems using genetic algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:maZDTaKrznsC,"R Giot, M El-Abed, C Rosenberger","2010 International Conference on High Performance Computing & Simulation …, 2010",2010
payment with mobile nfc phones” how to analyze the security problems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:tKAzc9rXhukC,"M Pasquet, J Reynaud, C Rosenberger","2008 International Symposium on Collaborative Technologies and Systems.(see …, 2008",2008
Statistical modeling of keystroke dynamics samples for the generation of synthetic datasets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:7Hz3ACDFbsoC,"D Migdal, C Rosenberger","Future Generation Computer Systems 100, 907-920, 2019",2019
Speaker recognition for mobile user authentication: An android solution,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:LjlpjdlvIbIC,"K Brunet, K Taam, E Cherrier, N Faye, C Rosenberger","8ème Conférence sur la Sécurité des Architectures Réseaux et Systèmes d …, 2013",2013
Security evabio: An analysis tool for the security evaluation of biometric authentication systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:8AbLer7MMksC,"M El-Abed, P Lacharme, C Rosenberger","2012 5th IAPR International Conference on Biometrics (ICB), 460-465, 2012",2012
Enhancing the privacy of electronic passports,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:YsMSGLbcyi4C,"R Belguechi, P Lacharme, C Rosenberger","International Journal of Information Technology and Management 11 (1-2), 122-137, 2012",2012
Evaluation metric for image understanding,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:BqipwSGYUEgC,"B Hemery, H Laurent, C Rosenberger","2009 16th IEEE International Conference on Image Processing (ICIP), 4381-4384, 2009",2009
Automation of the volumetric models construction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:NaGl4SEjCO4C,"PA Fayolle, A Pasko, E Kartasheva, C Rosenberger, C Toinard","Heterogeneous objects modelling and applications, 214-238, 2008",2008
"JPEG 2000, an adapted compression method for ultrasound images? A comparative study",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:TQgYirikUcIC,"C Delgorge, C Rosenberger, P Vieyres, G Poisson","International Conference on Science and Informatics 9, 536-539, 2002",2002
Privacy preserving transparent mobile authentication,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:6yz0xqPARnAC,"J Hatin, E Cherrier, JJ Schwartzmann, C Rosenberger","International Conference on Information Systems Security and Privacy 2, 354-361, 2017",2017
Utility validation of a new fingerprint quality metric,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:-_dYPAW6P2MC,"Z Yao, C Charrier, C Rosenberger","International Biometric Performance Testing Conference (IBPC), -, 2014",2014
Adaptative evaluation of image segmentation results,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&pagesize=100&citation_for_view=TpTmMrkAAAAJ:SdhP9T11ey4C,C Rosenberger,"18th International Conference on Pattern Recognition (ICPR'06) 2, 399-402, 2006",2006
Object recognition using local characterisation and zernike moments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:mB3voiENLucC,"A Choksuriwong, H Laurent, C Rosenberger, C Maaoui","International Conference on Advanced Concepts for Intelligent Vision Systems …, 2005",2005
Generic target recognition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:hC7cP41nSMkC,"C Rosenberger, A Rakotomamonjy, B Emile","2004 12th European Signal Processing Conference, 1613-1616, 2004",2004
Comparative survey of ultrasound images compression methods dedicated to a tele-echography robotic system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:ns9cj8rnVeAC,"C Delgorge, P Vieyres, G Poisson, C Rosenberger, P Arbeille","2001 Conference Proceedings of the 23rd Annual International Conference of …, 2001",2001
GREYC-Hashing: Combining biometrics and secret for enhancing the security of protected templates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:FiytvqdAVhgC,"K Atighehchi, L Ghammam, M Barbier, C Rosenberger","Future Generation Computer Systems 101, 819-830, 2019",2019
User dependent template update for keystroke dynamics recognition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:zCSUwVk65WsC,"A Mhenni, E Cherrier, C Rosenberger, NEB Amara","2018 International Conference on Cyberworlds (CW), 324-330, 2018",2018
"Privacy Preserving E-Payment Architecture, Systems, and Methods",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:MLfJN-KU85MC,"A Plateaux, V Coquet, S Vernois, P Lacharme, C Rosenberger","US Patent App. 14/052,493, 2014",2014
A contactless e-health information system with privacy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:1yQoGdGgb4wC,"A Plateaux, P Lacharme, C Rosenberger, K Murty","2013 9th international wireless communications and mobile computing …, 2013",2013
Evaluation protocol for localization metrics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:bEWYMUwI8FkC,"B Hemery, H Laurent, C Rosenberger, B Emile","International conference on image and signal processing, 273-280, 2008",2008
Optical sensor system using computer vision for the level measurement in oil tankers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:ldfaerwXgEUC,"C Gaber, K Chetehouna, H Laurent, C Rosenberger, S Baron","2008 IEEE International Symposium on Industrial Electronics, 1120-1124, 2008",2008
Face authentication for banking,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:zYLM7Y9cAGgC,"B Hemery, J Mahier, M Pasquet, C Rosenberger","First International Conference on Advances in Computer-Human Interaction …, 2008",2008
3d shape reconstruction of template models using genetic algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:4JMBOYKVnBMC,"PA Fayolle, C Rosenberger, C Toinard","Proceedings of the 17th International Conference on Pattern Recognition …, 2004",2004
Toward a complete adaptive analysis of an image,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:lSLTfruPkqcC,"C Rosenberger, K Chehdi","Journal of Electronic Imaging 12 (2), 292-298, 2003",2003
Texture analysis of an image by using a rotation-invariant model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:eq2jaN3J8jMC,"C Rosenberger, K Chehdi, C Cariou, JM Ogier","1999 IEEE International Conference on Acoustics, Speech, and Signal …, 1999",1999
Analysis of keystroke dynamics for the generation of synthetic datasets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:ubry08Y2EpUC,"D Migdal, C Rosenberger","2018 International Conference on Cyberworlds (CW), 339-344, 2018",2018
Enhancing the security of transformation based biometric template protection schemes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:1lhNe0rCu4AC,"L Ghammam, M Barbier, C Rosenberger","2018 International Conference on Cyberworlds (CW), 316-323, 2018",2018
A comparative study of card-not-present e-commerce architectures with card schemes: What about privacy?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:jL-93Qbq4QoC,"A Plateaux, P Lacharme, S Vernois, V Coquet, C Rosenberger","Journal of information security and applications 40, 103-110, 2018",2018
Synchronous one time biometrics with pattern based authentication,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:8xutWZnSdmoC,"P Lacharme, C Rosenberger","2016 11th International Conference on Availability, Reliability and Security …, 2016",2016
Keystroke dynamics performance enhancement with soft biometrics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:DUooU5lO8OsC,"SZS Idrus, E Cherrier, C Rosenberger, S Mondal, P Bours","IEEE International Conference on Identity, Security and Behavior Analysis …, 2015",2015
Can chronological information be used as a soft biometric in keystroke dynamics?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:B3FOqHPlNUQC,"R Giot, C Rosenberger, B Dorizz","2012 Eighth International Conference on Intelligent Information Hiding and …, 2012",2012
Evolutionary computation approaches for shape modelling and fitting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:ufrVoPGSRksC,"S Silva, PA Fayolle, J Vincent, G Pauron, C Rosenberger, C Toinard","Portuguese Conference on Artificial Intelligence, 144-155, 2005",2005
Adaptive segmentation system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:Y5dfb0dijaUC,"C Rosenberger, K Chehdi, C Kermad","WCC 2000-ICSP 2000. 2000 5th International Conference on Signal Processing …, 2000",2000
Contrasting false identities in social networks by trust chains and biometric reinforcement,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:gVv57TyPmFsC,"F Buccafurri, G Lax, D Migdal, S Nicolazzo, A Nocera, C Rosenberger","2017 International Conference on Cyberworlds (CW), 17-24, 2017",2017
Vulnerabilities of fuzzy vault schemes using biometric data with traces,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:IRz6iEL74y4C,"M Lafkih, P Lacharme, C Rosenberger, M Mikram, S Ghouzali, M El Haziti, ...","2015 International Wireless Communications and Mobile Computing Conference …, 2015",2015
CHAPTER SEVEN PRIVACY AND SECURITY ASSESSMENT OF BIOMETRIC SYSTEMS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:HtEfBTGE9r8C,"M El-Abed, P Lacharme","Biometric security, 224, 2015",2015
An e-payment architecture ensuring a high level of privacy protection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:W5xh706n7nkC,"A Plateaux, P Lacharme, V Coquet, S Vernois, K Murty, C Rosenberger","International Conference on Security and Privacy in Communication Systems …, 2013",2013
Texture based fingerprint biohashing: Attacks and robustness,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:geHnlv5EZngC,"R Belguechi, E Cherrier, C Rosenberger","2012 5th IAPR International Conference on Biometrics (ICB), 196-201, 2012",2012
A SVM-based model for the evaluation of biometric sample quality,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:0EnyYjriUFMC,"M El-Abed, R Giot, B Hemery, C Charrier, C Rosenberger","2011 IEEE Workshop on Computational Intelligence in Biometrics and Identity …, 2011",2011
Computation evabio: A tool for performance evaluation in biometrics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:i2xiXl-TujoC,"J Mahier, B Hemery, M El-Abed, M El-Allam, M Bouhaddaoui, ...","International Journal of Automated Identification Technology (IJAIT), 24, 2011",2011
Evaluation de la qualité de données biométriques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:t6usbXjVLHcC,"M El-Abed, B Hemery, C Charrier, C Rosenberger","Revue des Nouvelles Technologies de l'Information, 1-22, 2011",2011
Human detection with a multi-sensors stereovision system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:3s1wT3WcHBgC,"Y Benezeth, PM Jodoin, B Emile, H Laurent, C Rosenberger","International Conference on Image and Signal Processing, 228-235, 2010",2010
Authentification révocable pour la vérification basée texture d'empreintes digitales,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:yB1At4FlUx8C,"R Belguechi, B Hemery, C Rosenberger","Congrès Francophone en Reconnaissance des Formes et l'Intelligence …, 2010",2010
Comparative study of local descriptors for measuring object taxonomy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:abG-DnoFyZgC,"B Hemery, H Laurent, B Emile, C Rosenberger","2009 Fifth International Conference on Image and Graphics, 276-281, 2009",2009
2D color shape recognition using Zernike moments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:j3f4tGmQtD8C,"C Maaoui, H Laurent, C Rosenberger","IEEE International Conference on Image Processing 2005 3, III-976, 2005",2005
Evaluation of the quality of ultrasound image compression by fusion of criteria with a genetic algorithm,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:hMod-77fHWUC,"C Delgorge, C Rosenberger, G Poisson, P Vieyres","International Conference on Pattern Recognition and Image Analysis, 464-472, 2005",2005
Memory carving in embedded devices: separate the wheat from the chaff,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:Ehil0879vHcC,"T Gougeon, M Barbier, P Lacharme, G Avoine, C Rosenberger","International Conference on Applied Cryptography and Network Security, 592-608, 2016",2016
Comparative study of minutiae selection algorithms for iso fingerprint templates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:6ZxmRoH8BuwC,"B Vibert, C Charrier, JM Le Bars, C Rosenberger","Media Watermarking, Security, and Forensics 2015 9409, 99-108, 2015",2015
Reconstruction attack on biohashing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:7wO8s98CvbsC,"P Lacharme, E Cherrier, C Rosenberger","International Conference on Security and Cryptography (SECRYPT), 8, 2013",2013
Etude de la robustesse d’un système de biométrie révocable,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:W7OEmFMy1HYC,"R Belguechi, T Le-goff, E Cherrier, C Rosenberger","Network and Information Systems Security (SAR-SSI), 2011 Conference on, 1-7, 2011",2011
Robust color object detection and recognition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:IjCSPb-OGe4C,"C Maaoui, C Rosenberger, B Emile","2005 13th European Signal Processing Conference, 1-4, 2005",2005
Supervised genetic image segmentation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:dTyEYWd-f8wC,"C Rosenberger, K Chehdi","IEEE International Conference on Systems, Man and Cybernetics 5, 6 pp. vol. 5, 2002",2002
Contribution to texture analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:blknAaTinKkC,"C Rosenberger, C Cariou","Proceedings of the International Conference on Quality Control and …, 2001",2001
Target detection and identification using neural networks and multi-agents systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:GnPB-g6toBAC,"R Cozien, C Rosenberger, P Eyherabide, J Rossettini, A Ceyrolle","Proceedings of the third International Conference on Information Fusion 1 …, 2000",2000
A mobile contactless point of sale enhanced by the NFC and biometric technologies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:_Ybze24A_UAC,"V Alimi, C Rosenberger, S Vernois","International Journal of Internet Technology and Secured Transactions 5 (1 …, 2013",2013
A new protocol to evaluate the resistance of template update systems against zero-effort attacks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:HE397vMXCloC,"R Giot, C Rosenberger, B Dorizzi","Proceedings of the IEEE Conference on Computer Vision and Pattern …, 2013",2013
Security for electronic commerce,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:yD5IFk8b50cC,"M Pasquet, C Rosenberger, F Cuozzo","Encyclopedia of Information Science and Technology, Second Edition, 3383-3391, 2009",2009
Study on the convergence of fingerhashing and a secured biometric system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:2P1L_qKh6hAC,"R Belguechi, C Rosenberger","Procceedings of the International conference CIIA, -, 2009",2009
Contribution à l'évaluation d'algorithmes de traitement d'images,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:u_35RYKgDlwC,C Rosenberger,"Université d'Orléans, 2006",2006
Comparative study of invariant descriptors for face recognition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:O3NaXMp0MMsC,"B Hemery, C Rosenberger, C Toinard, B Emile","2006 8th international Conference on Signal Processing 2, 2006",2006
Segmentation evaluation using a support vector machine,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:isC4tDSrTZIC,"S Chabrier, C Rosenberger, H Laurent, A Rakotomamonjy","International Conference on Pattern Recognition and Image Analysis, 426-435, 2005",2005
Deep biometrics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:-mN3Mh-tlDkC,"CT Li, D Crookes, W Meng, C Rosenberger","springer, 2020",2020
Keystroke Dynamics Anonymization System,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:MpfHP-DdYjUC,"D Migdal, C Rosenberger","SeCrypt International Conference on Security and Cryptography, 2019",2019
Towards a Personal Identity Code Respecting Privacy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:sJsF-0ZLhtgC,"D Migdal, C Rosenberger","International Conference on Information Systems Security and Privacy (ICISSP), 2018",2018
Fingerprint quality assessment with multiple segmentation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:IUKN3-7HHlwC,"Z Yao, JM Le Bars, C Charrier, C Rosenberger","2015 International Conference on Cyberworlds (CW), 345-350, 2015",2015
Image watermarking with biometric data for copyright protection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:_5tno0g5mFcC,"M Barbier, JM Le Bars, C Rosenberger","2015 10th International Conference on Availability, Reliability and Security …, 2015",2015
On the determination of 3D Trajectory of Moving Targets by Stereovision,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:HoB7MX3m0LUC,"G Bourgeniere, P Moulon, C Rosenberger, W Smari","2005 1st International Conference on Computers, Communications, & Signal …, 2005",2005
Evaluation of the quality of ultrasound image compression for a robotic tele-echographic system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:CHSYGLWDkRkC,"C Delgorge, C Rosenberger, G Poisson, P Vieyres","Computers in Cardiology, 2005, 775-778, 2005",2005
Evaluation de la performance de la segmentation d’images par fusion de criteres,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:u5HHmVD_uO8C,"S Chabrier, C Rosenberger, B Emile","Neuvième congrès jeunes chercheurs en Vision par ordinateur ORASIS, 2005",2005
Shape Recovery and Functional Modeling Using Genetic Algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:M05iB0D1s5AC,"PA Fayolle, C Rosenberger, C Toinard","Proceedings of IEEE LAVAL VIRTUAL, 227-232, 2004",2004
Vulnerability of adaptive strategies of keystroke dynamics based authentication against different attack types,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:MhiOAD_qIWkC,"A Mhenni, D Migdal, E Cherrier, C Rosenberger, NEB Amara","2019 International Conference on Cyberworlds (CW), 274-278, 2019",2019
RHU keystroke touchscreen benchmark,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:jgBuDB5drN8C,"M El-Abed, M Dafer, C Rosenberger","2018 international conference on Cyberworlds (CW), 363-368, 2018",2018
Comparative study of digital fingerprint quality assessment metrics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:CaZNVDsoPx4C,"Z Yao, JM Le Bars, C Charrier, C Rosenberger","2018 International Conference on Biometrics (ICB), 17-22, 2018",2018
Fingerprint quality assessment: Matching performance and image quality,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:Aul-kAQHnToC,"Z Yao, JML Bars, C Charrier, C Rosenberger","Biometric Security and Privacy, 1-19, 2017",2017
Keystroke dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:F1b5ZUV5XREC,"R Giot, M El-Abed, C Rosenberger","Intech Book on Biometrics, 2012",2012
Secure and Privacy Preserving Management of Biometric Templates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:EUQCXRtRnyEC,"V Alimi, R Belguechi, C Rosenberger","The third Norsk Information security conference (NISK), 134--145, 2010",2010
SIFT based recognition of finger knuckle print,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:UebtZRa9Y70C,"B Hemery, R Giot, C Rosenberger","The third Norsk Information security conference (NISK), 45-56, 2010",2010
SOPAS: a low cost and secure solution ofr e-commerce,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:uLbwQdceFCQC,"M Pasquet, D Vacquez, C Rosenberger","Workshop on Security and High Performance Computing Systems, 1-8, 2008",2008
Comparative study of texture feature for rotation invariant RECOGNITION,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:b0M2c_1WBrUC,"A Hafiane, C Rosenberger, H Laurent","2007 15th European Signal Processing Conference, 1437-1441, 2007",2007
Constructive tree recovery using genetic algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TpTmMrkAAAAJ&cstart=100&pagesize=100&citation_for_view=TpTmMrkAAAAJ:vV6vV6tmYwMC,"PA Fayolle, A Pasko, N Mirenkov, C Rosenberger, C Toinard","Procedings of the International Conference on Visualization, Imaging and …, 2006",2006
